,tGravityAccmeanX,tGravityAccCorrelationXY,tGravityAccCorrelationXZ,tGravityAccCorrelationYZ,angletBodyGyroMeanGravityMean,subject,Activity,timepoint
593,0.64108165,-0.81805444,-0.94153331,0.64074537,0.0054034910999999995,27,SITTING,46
594,0.9368605999999999,-0.62479362,-0.40379386,-0.45691614,0.23763192,27,SITTING,73
595,-0.54055825,0.9924430000000001,-0.95682976,-0.98478242,-0.16424971,27,LAYING,75
596,-0.49897879,0.16478308,-0.74026523,-0.76785231,-0.37852391,27,LAYING,101
597,-0.50175563,-0.34201945,-0.86820157,0.69549864,0.16753666,27,LAYING,106
598,0.96630723,-0.54131936,0.58194116,0.043846722000000005,-0.85566001,27,WALKING,113
599,0.96370403,-0.13580963,0.78138519,0.37662636,0.86295251,27,WALKING,116
600,0.96879848,-0.63092199,-0.39940572,0.29302944,0.85410183,27,WALKING,121
601,0.95470606,0.84156359,-0.1267981,0.33539412,0.98710257,27,WALKING_DOWNSTAIRS,139
602,0.96939351,0.91735458,0.4977611,0.68578062,0.71580226,27,WALKING_DOWNSTAIRS,141
603,0.96866387,0.88606271,0.68354968,0.7957853,-0.98796895,27,WALKING_DOWNSTAIRS,144
604,0.93159408,-0.045884802999999995,0.43121586,-0.44896682,-0.95531706,27,WALKING_UPSTAIRS,162
605,0.96311605,-0.5660868,-0.77390407,0.95079598,0.46907385,27,STANDING,194
606,0.96374115,-0.32462883,-0.30410115,0.98710958,-0.78138949,27,STANDING,200
607,0.96309865,-0.89305586,-0.9084576999999999,0.98266907,-0.43574535,27,STANDING,203
608,0.96280132,0.78304025,0.73077406,0.9963958,0.0078408063,27,STANDING,204
609,0.96713138,0.97752895,0.87279432,0.75171234,0.89797714,27,STANDING,214
610,0.96607045,0.94442007,0.87187395,0.70966338,-0.69373523,27,STANDING,217
611,0.96825533,0.98886807,0.98095379,0.98176549,-0.043586335999999996,27,STANDING,219
612,0.96920492,0.63767359,0.73453712,0.89807409,-0.89228541,27,STANDING,223
613,0.80556896,-0.96879333,-0.97520701,0.89060555,0.016950364,27,SITTING,235
614,0.96224579,-0.82808596,-0.89417703,0.9824849,0.50698849,27,SITTING,245
615,0.96404341,-0.9488496999999999,-0.65770231,0.85742503,0.18355922,27,SITTING,256
616,-0.51842794,0.61752245,-0.94097781,-0.45845148,0.17780520000000002,27,LAYING,267
617,-0.53227409,0.99441982,-0.42598664,-0.36723608,-0.21823342,27,LAYING,277
618,-0.53851921,0.97713824,-0.99156976,-0.98182108,-0.108057,27,LAYING,282
619,-0.49423925,-0.93011134,-0.91907765,0.91401099,-0.31263812,27,LAYING,285
620,-0.54653366,0.92972495,-0.95732695,-0.78602698,0.24741416,27,LAYING,287
621,-0.55924309,0.7613963,0.19496187,-0.47818782,0.34685194,27,LAYING,296
622,0.91446564,0.94304413,0.51210363,0.70105541,0.92866121,27,WALKING_DOWNSTAIRS,329
623,0.88157936,0.94706748,0.40778086,0.56748391,0.46404835,27,WALKING_DOWNSTAIRS,340
624,0.87522714,0.12226484,0.87790474,0.37051965,-0.97349856,27,WALKING_DOWNSTAIRS,350
625,0.81572264,0.66217462,0.9039154,0.37975476,-0.93791862,27,WALKING_UPSTAIRS,354
626,0.79083428,-0.70272049,0.46356647,-0.6709463000000001,-0.8712291,27,WALKING_UPSTAIRS,366
627,0.95319448,0.98233526,0.91737361,0.9469555000000001,-0.036286473,28,STANDING,15
628,0.94943822,0.34244483,-0.16641114,-0.52282031,-0.76132147,28,STANDING,25
629,0.96378553,0.70451956,0.54444489,0.97707299,0.24794526,28,SITTING,64
630,0.95796145,0.98671068,-0.81394556,-0.77318768,-0.23172057,28,SITTING,75
631,-0.65574817,0.88263922,-0.92685347,-0.99442036,-0.12543819,28,LAYING,102
632,-0.6446903,0.97212471,-0.96097842,-0.99854175,-0.39438124,28,LAYING,103
633,-0.22116622,0.98742981,-0.99913711,-0.98870319,0.34559987,28,LAYING,109
634,-0.27250505,0.97011243,-0.17287412,-0.36434653,0.033287997,28,LAYING,124
635,-0.27203013,0.95613641,-0.97258053,-0.94901766,0.37917231,28,LAYING,125
636,0.94776467,0.71946076,0.074882512,0.081402408,-0.85891849,28,WALKING,137
637,0.95440992,0.87536722,0.53769713,0.40135641,0.74091698,28,WALKING,154
638,0.85740898,0.89291872,0.61484726,0.60247916,-0.80876272,28,WALKING_UPSTAIRS,167
639,0.86233397,0.4901629,0.15134717,0.54242941,0.97710357,28,WALKING_UPSTAIRS,207
640,0.94536406,0.97324486,0.1634027,0.28296858,0.88782612,28,STANDING,213
641,0.94081627,0.84519256,0.75515378,0.29563712,-0.029131545,28,STANDING,227
642,0.91130946,-0.66578367,-0.98779707,0.74284518,0.09343678400000001,28,SITTING,246
643,0.90240297,-0.61276376,-0.99736219,0.57890635,0.1039117,28,SITTING,249
644,0.90305369,0.99960213,-0.99914301,-0.99826469,-0.20790883,28,SITTING,255
645,0.90063417,0.22245541,-0.97987763,-0.032228779,0.18170437,28,SITTING,256
646,0.91830014,0.96423507,0.94021827,0.84598592,0.73122491,28,SITTING,260
647,0.92298931,0.15346271,0.75245544,0.51342171,-0.86004101,28,SITTING,266
648,0.92354738,0.98752907,0.93943755,0.89054981,-0.13220821,28,SITTING,273
649,-0.71098157,0.77680284,-0.510892,-0.92292525,-0.40872361,28,LAYING,275
650,-0.70541307,0.97988058,-0.92825336,-0.84014621,0.63501376,28,LAYING,280
651,-0.70293248,0.75378047,-0.86439474,-0.9783263000000001,0.09365361300000001,28,LAYING,289
652,-0.43305434,0.99818093,-0.96925931,-0.98070993,0.17207351,28,LAYING,310
653,0.93571324,0.86109458,0.09856077699999999,0.15229099,0.61436915,28,WALKING,320
654,0.93518545,0.80978717,0.94030645,0.78495287,0.68470934,28,WALKING,327
655,0.93998656,0.74563395,0.063403659,0.19382344,-0.016949378,28,WALKING,333
656,0.9263223,0.32744948,-0.60653049,-0.33380129,-0.94736155,28,WALKING_DOWNSTAIRS,345
657,0.9130665000000001,-0.65195732,0.77075,-0.80393844,-0.92257997,28,WALKING_DOWNSTAIRS,352
658,0.85284672,-0.36871542,0.97745601,-0.45097359,0.88583857,28,WALKING_UPSTAIRS,361
659,0.97258004,-0.10959621,-0.51183558,-0.64374407,0.00023402787,29,STANDING,1
660,0.97215103,-0.73236503,-0.56133418,0.95346367,0.37664856,29,STANDING,5
661,0.9710818999999999,-0.70315463,-0.64050483,0.95493546,-0.19648445,29,STANDING,11
662,0.84018947,0.73326864,-0.98040171,-0.836599,0.21934079,29,SITTING,42
663,0.83862235,-0.95873108,-0.99660672,0.94802569,0.21190466,29,SITTING,44
664,0.83954463,-0.94976515,-0.46473767,0.60517278,-0.26736607,29,SITTING,46
665,0.88854237,0.21719653,-0.78155486,0.012658316999999999,-0.51124825,29,SITTING,54
666,0.88860857,-0.37058458,-0.88764,-0.037368567000000005,0.0046010391999999995,29,SITTING,56
667,-0.48141191,-0.98091027,-0.37368623,0.41751117,-0.12789345,29,LAYING,60
668,-0.42893005,-0.46885363,-0.44976220000000006,0.9129919,-0.1965886,29,LAYING,61
669,-0.41774164,-0.93693801,0.19120015,0.14400289,-0.33210896,29,LAYING,62
670,-0.42505388,-0.79330696,0.6169581000000001,-0.56063781,-0.65994637,29,LAYING,72
671,-0.34482362,-0.98157468,-0.94137431,0.98802738,-0.37116734,29,LAYING,78
672,-0.29954096,-0.95967796,0.85983352,-0.82315175,0.34413562,29,LAYING,83
673,-0.29818271,-0.93642687,0.31905297,-0.62115928,0.44612159999999995,29,LAYING,84
674,-0.3007178,-0.19186304,-0.93094592,-0.091726826,0.28858357,29,LAYING,91
675,-0.29801721,0.037202834,0.68090308,-0.44547252,-0.35802461,29,LAYING,99
676,0.95811597,0.21152116,-0.28306831,0.45695404,0.30581841,29,WALKING,110
677,0.96009802,-0.6304223000000001,-0.74812294,0.46168177,0.76878007,29,WALKING,115
678,0.95988135,-0.21249975,-0.68374921,0.07553261900000001,-0.64996993,29,WALKING,119
679,0.95582388,0.93260216,-0.9171054,-0.80670202,-0.88617487,29,WALKING_DOWNSTAIRS,139
680,0.96599457,0.5128867,-0.290236,-0.89294977,-0.94013059,29,WALKING_DOWNSTAIRS,140
681,0.9144479999999999,-0.89558883,-0.48605663,0.79729886,0.89192008,29,WALKING_DOWNSTAIRS,142
682,0.94118875,0.26772313,-0.40561490000000006,0.76055635,-9.186377e-05,29,WALKING_DOWNSTAIRS,145
683,0.93641049,0.86357443,-0.17067794,0.28278033,0.94661513,29,WALKING_UPSTAIRS,157
684,0.92539321,0.18984825,-0.043344702,-0.68692188,-0.90980109,29,WALKING_UPSTAIRS,162
685,0.97619599,-0.98136966,-0.79541026,0.77481044,0.54882858,29,STANDING,179
686,0.97514622,-0.27810927,0.21550443,0.85239451,-0.79799143,29,STANDING,195
687,0.97405332,0.44977065,0.47294101,0.99758962,-0.74723283,29,STANDING,197
688,0.92906428,-0.98688493,-0.86862054,0.93633613,-0.077225972,29,SITTING,209
689,0.92978524,-0.78347403,-0.81786574,0.86430013,-0.1013656,29,SITTING,211
690,0.92756688,-0.95498451,-0.87378248,0.9375665999999999,0.43801323,29,SITTING,217
691,0.92593774,0.60154882,0.053641122,0.76010453,-0.32231023,29,SITTING,220
692,0.90716425,-0.92485369,-0.66713607,0.89000527,-0.16021364,29,SITTING,237
693,-0.33615007,-0.19688351,0.95477043,0.015344038,-0.14063728,29,LAYING,251
694,-0.33635044,-0.91454586,0.37538748,-0.11554968,-0.34728014,29,LAYING,252
695,-0.31818029999999997,-0.51996062,-0.38243198,0.45788468,0.46397141,29,LAYING,260
696,-0.31692416,-0.93002953,0.38595307,-0.57316412,0.6830514,29,LAYING,263
697,0.96434788,0.44669369,-0.27390292,-0.84249494,0.56601131,29,WALKING,288
698,0.96470242,-0.45493413,-0.033655254,-0.52407386,-0.42782221,29,WALKING,292
699,0.94094553,0.068217743,-0.55943294,0.74393156,-0.88836857,29,WALKING_DOWNSTAIRS,305
700,0.92331011,0.59021459,-0.45507546,-0.41800551,-0.95422495,29,WALKING_UPSTAIRS,323
701,0.92771095,0.83149693,0.48798117,0.53569445,0.3903684,29,WALKING_UPSTAIRS,327
702,0.97547754,0.099284774,-0.013174372,-0.37215179,-0.13214782,30,STANDING,4
703,0.96231971,0.88971515,-0.56220465,-0.87142975,0.88678465,30,STANDING,24
704,0.92377518,0.61223784,-0.84814991,-0.10901574,0.029349041,30,SITTING,30
705,0.92270368,-0.97253152,-0.99628988,0.9802136999999999,-0.0061119477,30,SITTING,31
706,0.94151481,-0.45855356,-0.68070404,0.24464906,0.12816707,30,SITTING,59
707,-0.39370833,0.86712907,-0.91972723,-0.99181917,0.27389855,30,LAYING,76
708,-0.29377232,-0.84788825,0.76659148,-0.98971495,-0.36723132,30,LAYING,77
709,-0.25741305,-0.15299463,0.13036832,-0.99157879,0.033042554,30,LAYING,79
710,-0.25033059,-0.37413694,-0.25910873,-0.79151843,0.21278455,30,LAYING,80
711,-0.23178360000000003,-0.94530219,0.48283804,-0.66637366,0.19660983,30,LAYING,89
712,0.95955554,0.45617349,0.31754348,-0.49876847,-0.66330995,30,WALKING,102
713,0.96582146,0.29777855,0.66660549,0.46776932,0.96867625,30,WALKING_DOWNSTAIRS,143
714,0.96551462,0.77634174,-0.28340149,-0.28628442,0.27519367,30,WALKING_DOWNSTAIRS,148
715,0.95909212,0.82615914,-0.25225476,-0.48470095,-0.84103434,30,WALKING_DOWNSTAIRS,151
716,0.92487674,0.88428109,-0.83841065,-0.93302773,-0.63751214,30,WALKING_UPSTAIRS,161
717,0.92762579,0.90118173,-0.47880528,-0.2763658,-0.26961372,30,WALKING_UPSTAIRS,162
718,0.92666326,0.70979762,-0.86734336,-0.6357961,-0.72070921,30,WALKING_UPSTAIRS,173
719,0.92220049,0.77407241,-0.7834543,-0.71960945,-0.59355609,30,WALKING_UPSTAIRS,174
720,0.9409608,0.79406623,-0.69284467,-0.60981104,-0.94168442,30,WALKING_UPSTAIRS,190
721,0.96989742,-0.93972259,-0.08130074,0.22172305,-0.012301035,30,STANDING,203
722,0.96862377,-0.27734276,-0.85497681,-0.24982778,-0.40643002,30,STANDING,211
723,0.97250456,0.90265141,0.9434724,0.9403198,-0.34645944,30,STANDING,217
724,0.56809535,-0.69069396,-0.93739868,0.88419872,0.064798735,30,SITTING,241
725,0.93033046,-0.58305422,-0.99636867,0.58362008,0.35980536,30,SITTING,256
726,-0.35980072,0.16551391,-0.21709687,-0.9983527,0.29491714,30,LAYING,263
727,-0.36658011,0.76850464,-0.83450506,-0.99223772,0.83364611,30,LAYING,275
728,-0.36919908,-0.1595865,-0.52256008,-0.75815131,-0.3774125,30,LAYING,276
729,0.96457154,0.98232268,-0.9718386999999998,-0.95577346,0.94034326,30,WALKING,294
730,0.97524833,-0.21701631,-0.42515456,-0.6027563,-0.81548442,30,WALKING,316
731,0.9595440000000001,0.50379247,0.43181408,0.43194459,0.98504199,30,WALKING_DOWNSTAIRS,328
732,0.96968034,0.78219835,-0.43394971,-0.34550594,-0.83705552,30,WALKING_DOWNSTAIRS,348
733,0.96127536,0.063346439,-0.37985307,0.36726652,0.74147766,30,WALKING_DOWNSTAIRS,349
734,0.95968339,0.84598388,-0.1695065,0.12911406,0.91817095,30,WALKING_UPSTAIRS,374
735,0.9344144,0.32753573,0.030585852,0.42660538,-0.54675719,30,WALKING_UPSTAIRS,376
736,0.92566317,0.73826716,0.52830025,0.95273968,0.76068392,2,STANDING,6
737,0.88529186,0.78588944,0.90276637,0.97489366,-0.7094399,2,STANDING,19
738,0.89033905,0.99887702,0.95096477,0.94827728,0.77938529,2,STANDING,31
739,0.95792518,0.74473035,0.84836017,0.95861556,-0.50690405,2,SITTING,35
740,0.91969806,0.085150225,0.036005781,0.74167748,-0.95228133,2,WALKING,100
741,0.91945968,-0.33318354,-0.73952746,0.6582519,0.66038137,2,WALKING,106
742,0.91617182,0.21257281,0.026869074,0.14252613,0.20212277,2,WALKING,109
743,0.88196458,-0.282087,-0.089402152,-0.5601486,-0.95689013,2,WALKING_DOWNSTAIRS,118
744,0.78719278,0.56099886,-0.54813808,-0.98870133,0.4886115,2,WALKING_DOWNSTAIRS,130
745,0.81247038,0.92675635,0.71705117,0.47193245,-0.77643424,2,WALKING_DOWNSTAIRS,132
746,0.89378375,0.65043606,0.88191427,0.26428953,0.89936547,2,WALKING_UPSTAIRS,134
747,0.82002484,-0.038548553,0.66770041,-0.68817411,-0.53450847,2,WALKING_UPSTAIRS,139
748,0.80965575,0.76203508,0.42305034,-0.18350317,-0.77039865,2,WALKING_UPSTAIRS,140
749,0.85418365,0.45307481,0.95019283,0.17588802,0.81337313,2,WALKING_UPSTAIRS,143
750,0.89419491,-0.48490925,-0.63753598,0.97793494,-0.40237503,2,STANDING,166
751,0.87505219,0.99847164,0.98661051,0.99244627,-0.21240888,2,STANDING,178
752,0.92762526,0.64822504,0.7497722,0.98667168,0.11584682,2,SITTING,182
753,0.89740711,-0.87860602,-0.99040482,0.93043734,-0.32660804,2,SITTING,186
754,-0.44518402,-0.9726594999999999,0.60063608,-0.76766686,-0.32576220000000006,2,LAYING,204
755,-0.32414538,-0.96632391,0.80941773,-0.76369072,0.25862613,2,LAYING,220
756,0.90107686,-0.13466779999999998,-0.44565768,-0.63264269,0.41951657,2,WALKING,235
757,0.87932602,0.77128119,-0.93974468,-0.79966576,0.91043537,2,WALKING_DOWNSTAIRS,262
758,0.86273124,0.49013151,0.080899224,-0.74168719,0.95637642,2,WALKING_DOWNSTAIRS,272
759,0.83227733,-0.026663699,0.90647287,-0.28144393,0.92737996,2,WALKING_DOWNSTAIRS,276
760,0.83344189,0.58145197,0.47795004,0.42351107,0.9358785,2,WALKING_UPSTAIRS,287
761,0.83051299,0.16435389,-0.46577071,0.41658819,-0.94337214,2,WALKING_UPSTAIRS,290
762,0.83583148,0.60646793,0.056021292,-0.31361859,-0.95742698,2,WALKING_UPSTAIRS,300
763,0.94467802,-0.86327895,-0.94322946,0.92858413,-0.85797879,4,STANDING,14
764,0.95395879,-0.78455513,-0.92532876,0.86138629,0.79389045,4,STANDING,27
765,0.88041587,-0.97832313,-0.9718322,0.99935454,0.018740207,4,SITTING,29
766,0.85604948,-0.32948882,-0.29046152,-0.7929188,-0.13296189,4,SITTING,32
767,0.8535499,-0.87586281,-0.76762378,0.45769578,-0.080702567,4,SITTING,40
768,0.9617716000000001,0.14657499,-0.98071459,0.028691527999999997,0.056467877,4,SITTING,52
769,-0.4350435,-0.94431225,0.55606934,-0.79702957,0.13703828,4,LAYING,56
770,-0.43616339,0.86373873,-0.77218847,-0.45157012,-0.89964267,4,LAYING,64
771,0.95530615,-0.4369042,0.12055006,-0.52778426,0.85079557,4,WALKING,106
772,0.96007904,-0.38827926,0.4269946,0.13145507,0.65448338,4,WALKING,107
773,0.95796477,0.18267002,0.34352261,0.19288155,0.83019112,4,WALKING,110
774,0.94797524,-0.90017733,-0.27000507,0.5319816999999999,0.96393984,4,WALKING_DOWNSTAIRS,116
775,0.95872931,0.64973503,-0.45957814,-0.2959903,0.98500012,4,WALKING_DOWNSTAIRS,122
776,0.94311032,0.88850619,0.84387434,0.97479334,0.94424078,4,WALKING_DOWNSTAIRS,130
777,0.9454872999999999,0.55144093,0.58031358,-0.007802045400000001,0.71244649,4,WALKING_DOWNSTAIRS,133
778,0.9433566999999999,-0.41624288,-0.65089515,0.051796311,-0.7155275,4,WALKING_UPSTAIRS,143
779,0.97105431,0.62261299,-0.056854938,0.72190214,-0.85124125,4,WALKING_UPSTAIRS,157
780,0.93694984,0.031036662000000003,-0.79259054,0.41930413,-0.91980931,4,WALKING_UPSTAIRS,160
781,0.96331188,-0.97152353,-0.99425253,0.98485474,0.85103965,4,STANDING,172
782,0.93160663,0.97441165,0.99679398,0.95387238,0.0018483092,4,STANDING,181
783,0.97172731,0.99179179,0.81565864,0.85411616,0.2379277,4,STANDING,182
784,0.77016905,-0.90546571,0.50817686,-0.68074698,0.0081340748,4,SITTING,193
785,0.70075577,-0.68218176,-0.87594307,0.25578462,0.23584145,4,SITTING,202
786,0.96750159,-0.56088394,-0.96348203,0.70085413,0.64787647,4,SITTING,207
787,-0.38606803,-0.95414824,-0.458794,0.18257755,-0.033367102,4,LAYING,221
788,0.96645737,-0.61833756,-0.80360626,0.64101192,0.74270876,4,WALKING,245
789,0.9616751,-0.73955597,0.11261781,-0.093554894,-0.53739288,4,WALKING,251
790,0.97316356,-0.28108913,-0.98901426,0.23168261,-0.95887822,4,WALKING,258
791,0.9441639000000001,-0.72123313,-0.33040990000000003,0.61752799,0.61757563,4,WALKING_DOWNSTAIRS,276
792,0.95507868,0.085561817,-0.18960821,-0.39408865,0.93424917,4,WALKING_DOWNSTAIRS,282
793,0.95783469,0.11314639,-0.014507661000000002,0.57267763,0.97051357,4,WALKING_DOWNSTAIRS,289
794,0.9501671,0.83350341,0.86282194,0.6456539000000001,0.76824929,4,WALKING_DOWNSTAIRS,291
795,0.93891067,-0.66431067,-0.48448068,-0.13085418,-0.71586281,4,WALKING_UPSTAIRS,299
796,0.93535304,0.81301723,0.46868424,0.85051115,-0.8559479,4,WALKING_UPSTAIRS,311
797,0.94436033,-0.87744852,-0.92774917,0.9442486999999999,-0.12787504,4,WALKING_UPSTAIRS,315
798,0.93988386,0.11058604,-0.61796774,0.13122333,0.86403176,4,WALKING_UPSTAIRS,317
799,0.9613334000000001,-0.66150183,-0.89514641,0.81395309,0.52242351,9,STANDING,14
800,0.96204356,-0.80289297,-0.9234180000000001,0.968181,0.12679317,9,SITTING,23
801,-0.72443084,0.99240661,-0.40706240000000005,-0.45174926,0.14203507,9,LAYING,56
802,-0.77424511,0.97674483,-0.92645101,-0.98034754,-0.07811396,9,LAYING,66
803,0.97524901,-0.40499789,0.8910449,-0.69554854,0.43277877,9,WALKING,73
804,0.97611788,-0.19872655,-0.37541668,0.7818564,0.80540448,9,WALKING,94
805,0.97844158,-0.5341268,0.27651113,-0.40176038,-0.85243686,9,WALKING,97
806,0.9802389000000001,0.55073866,0.86893202,0.78312914,0.9593025,9,WALKING_UPSTAIRS,105
807,0.95272482,0.01370934,-0.020466762,0.018977472,0.63739655,9,WALKING_UPSTAIRS,107
808,0.94776543,-0.0035057384999999997,0.91087817,-0.30753137,0.47764584,9,WALKING_UPSTAIRS,108
809,0.95647682,0.99336759,0.70616365,0.65579836,-0.8299909,9,WALKING_UPSTAIRS,109
810,0.96141829,0.5392161,-0.49775772,-0.61591531,-0.86244523,9,WALKING_UPSTAIRS,114
811,0.98825473,0.95122207,0.72291855,0.88021591,0.9705243,9,WALKING_UPSTAIRS,121
812,0.93080017,0.41607033,0.87757148,0.65109016,-0.22907041,9,WALKING_DOWNSTAIRS,134
813,0.91195318,-0.83226172,0.96983154,-0.93749099,0.48972049,9,STANDING,145
814,0.94239746,-0.99845397,0.98864922,-0.97935003,-0.78396738,9,STANDING,146
815,0.96234763,0.80624239,0.82286334,0.39768008,0.15001873,9,STANDING,148
816,0.9646384,-0.39969515,0.14796846,-0.78676474,-0.2890159,9,SITTING,185
817,-0.41395477,-0.25776824,-0.88799741,0.65281776,-0.10618303,9,LAYING,199
818,-0.44003622,-0.73839805,-0.9227095999999999,0.89610859,0.31256963,9,LAYING,203
819,0.92975108,-0.9094885,0.69976822,-0.8631796999999999,0.92805047,9,WALKING,226
820,0.93804263,-0.19416989,0.27009962,-0.8516379000000001,0.54786972,9,WALKING,229
821,0.91527343,-0.61067609,0.17846638,-0.68470788,0.92946276,9,WALKING,233
822,0.93148092,0.43812776,-0.44551818,-0.88313369,-0.76488272,9,WALKING,235
823,0.96235042,0.9591970999999999,0.92336357,0.99375998,-0.39822312,10,STANDING,5
824,0.96146009,0.80483495,0.80386554,0.37250695,-0.52112139,10,STANDING,17
825,0.96132094,0.71171997,0.12156716,0.61084047,0.14658865,10,STANDING,18
826,0.95967209,0.59097979,-0.48971712,-0.93878702,0.51944419,10,STANDING,20
827,0.64145539,-0.69914058,-0.76648301,0.99430628,0.013278568999999999,10,SITTING,25
828,0.64891383,0.18760909,-0.98577551,-0.25504052,0.044599234,10,SITTING,28
829,0.64973169,-0.72738551,-0.57634098,0.26439954,-0.058048932000000004,10,SITTING,31
830,-0.42685454,0.93707571,-0.33224391,-0.27412502,0.30332881,10,LAYING,52
831,0.93861322,0.80987157,0.41866253,0.8322343000000001,-0.56669273,10,WALKING_DOWNSTAIRS,110
832,0.93840862,-0.36020688,-0.94718202,0.14179507,-0.8017249,10,WALKING_DOWNSTAIRS,112
833,0.93179902,-0.72421766,-0.49864574,0.91311514,-0.89263281,10,WALKING_DOWNSTAIRS,118
834,0.93992743,-0.29320535,-0.53374928,0.18197324,-0.9381905999999999,10,WALKING_UPSTAIRS,135
835,0.93477067,0.16613283,0.09016473900000001,0.79478667,0.97929292,10,WALKING_UPSTAIRS,138
836,0.94589073,-0.95087646,-0.91196975,0.84519421,-0.63691216,10,STANDING,157
837,0.93799123,0.32940313,-0.90573856,-0.67219361,-0.49329480000000003,10,STANDING,163
838,0.96897791,0.99806611,-0.71306263,-0.70684467,-0.38854622,10,SITTING,193
839,0.96890019,0.78660927,0.82279148,0.40964007,-0.10051176,10,SITTING,195
840,-0.37679002,0.78342272,0.40365372,-0.10378947,-0.59278278,10,LAYING,210
841,-0.39137643,-0.54279458,-0.9299206,0.20678466,0.58185268,10,LAYING,216
842,-0.39505399,-0.98836885,-0.94862234,0.98402956,-0.26758549,10,LAYING,220
843,-0.41346826,-0.98433037,-0.83570591,0.91533286,0.094171542,10,LAYING,224
844,0.96404092,0.27564885,-0.54468999,-0.59910186,-0.85175346,10,WALKING,227
845,0.97915713,-0.90668705,0.8228562,-0.87248803,0.65118187,10,WALKING,246
846,0.96380642,-0.74988247,0.029018457,0.43775402,0.0082628986,10,WALKING,249
847,0.94375948,0.37856035,-0.80673163,0.1669432,0.91976337,10,WALKING_DOWNSTAIRS,253
848,0.92199612,-0.20983919,-0.32502364,-0.54113809,0.3926475,10,WALKING_UPSTAIRS,278
849,0.97204348,0.88176855,0.94688773,0.72890425,-0.21172474,12,STANDING,3
850,0.97373151,0.12690602,-0.93085539,-0.47246106,-0.45372291,12,SITTING,45
851,0.97385196,-0.94772789,-0.98276352,0.92701336,0.21786499,12,SITTING,51
852,0.96908981,-0.99275487,-0.99720896,0.98915193,-0.3455125,12,SITTING,53
853,-0.50648822,0.59550538,-0.66549844,-0.95965892,0.63379518,12,LAYING,75
854,0.97682312,-0.094302236,-0.058021474,0.75392012,-0.99503559,12,WALKING,89
855,0.96961936,0.50015613,0.31841669,0.19630962,0.68413822,12,WALKING,95
856,0.9614105,0.22280409,0.39453244,0.72267402,0.92987335,12,WALKING_DOWNSTAIRS,112
857,0.92896676,-0.39373215,-0.11670214,-0.25494916,-0.89409385,12,WALKING_UPSTAIRS,137
858,0.93433026,0.89005386,-0.58969403,-0.56362785,-0.98713529,12,WALKING_UPSTAIRS,147
859,0.92556877,0.90727575,0.90480198,0.72357156,-0.87303767,12,WALKING_UPSTAIRS,155
860,0.93510669,0.68728222,0.19050279,0.27970255,0.95848405,12,WALKING_UPSTAIRS,160
861,0.96553331,0.99451918,-0.90539431,-0.9302089,-0.61056959,12,STANDING,177
862,0.96287489,0.93125579,0.55372628,0.81494991,0.067043657,12,STANDING,182
863,0.96496731,-0.83007577,-0.21482541,0.69560603,0.46385821,12,SITTING,204
864,0.9731486999999999,-0.99001808,0.9020502,-0.88515667,0.23183846,12,SITTING,211
865,0.97284413,-0.83132918,0.32047868,-0.20647635,0.12494241,12,SITTING,212
866,-0.34697871,-0.9901542,0.16398935,-0.031862645,-0.067156934,12,LAYING,223
867,-0.34009455,-0.73969691,-0.86207587,0.94118074,-0.018947386,12,LAYING,229
868,-0.36223645,-0.9723896000000001,-0.42776415,0.49377966,0.06390802,12,LAYING,236
869,-0.37537215,0.13535756,-0.34631343,0.855476,0.20827956,12,LAYING,241
870,-0.38799691,-0.97463332,-0.95203078,0.86428397,0.29722476,12,LAYING,245
871,-0.39000556,-0.55437133,-0.95149348,0.3361965,-0.058604956,12,LAYING,246
872,0.96488003,-0.86538556,-0.85093369,0.69706515,-0.70010862,12,WALKING,260
873,0.96215625,0.46327299999999993,-0.92964091,-0.31363534,-0.91262039,12,WALKING,268
874,0.96853159,0.81665347,0.25239242,0.084772334,0.75932755,12,WALKING,271
875,0.96022709,-0.19066084,-0.78036156,0.17999498,0.6331753999999999,12,WALKING,273
876,0.96769837,0.83166087,-0.47549153,-0.78344528,-0.7551285,12,WALKING_DOWNSTAIRS,280
877,0.94489099,0.69778459,0.93978787,0.59464237,0.97098419,12,WALKING_DOWNSTAIRS,285
878,0.93762485,0.5368864000000001,0.17691702,-0.09674388800000001,0.95370686,12,WALKING_DOWNSTAIRS,286
879,0.92682935,0.44235128,-0.23110194,0.066023271,0.93618139,12,WALKING_DOWNSTAIRS,290
880,0.94809315,0.99657508,0.98354726,0.97637389,-0.09877693,13,STANDING,4
881,0.94744,0.95393929,0.70441432,0.46245836,0.027032134,13,STANDING,6
882,0.91752145,0.77385666,0.26622712,0.787921,-0.33321248,13,STANDING,18
883,0.91513017,0.98853287,-0.94281721,-0.97541407,0.63704207,13,STANDING,22
884,0.89349625,0.17800944,-0.89587692,-0.56470194,0.16969217,13,SITTING,35
885,0.97000544,-0.78166078,-0.21708829999999998,0.77596539,0.06438199900000001,13,SITTING,49
886,-0.12243582,0.98671898,-0.99324898,-0.99840261,0.14593651,13,LAYING,55
887,-0.13657609,0.77885802,-0.96998541,-0.89375564,0.041327887,13,LAYING,65
888,-0.10968344,0.97196695,-0.99097695,-0.99168463,0.64688708,13,LAYING,72
889,-0.10824923,0.93395701,-0.99532363,-0.96446972,-0.20171662,13,LAYING,76
